filename,gt_shape,gt_dtype,gt_min,gt_max,gt_mean,gt_std,gt_error,lr_shape,lr_dtype,lr_min,lr_max,lr_mean,lr_std,lr_error
002623.npy,"(256, 256)",float32,0.0,1.0,0.42938446999608004,0.13904132290104496,,"(128, 128)",float32,-0.00027117168065160513,1.532312273979187,0.4285046379285333,0.15738555114798652,
002624.npy,"(256, 256)",float32,0.0,1.0,0.5062470361720548,0.15172950322337855,,"(128, 128)",float32,-0.0029510273598134518,1.485543131828308,0.5063333070761864,0.1818139997301559,
002625.npy,"(256, 256)",float32,0.0,1.0,0.6198716707664005,0.13469602668499056,,"(128, 128)",float32,0.040609102696180344,1.4814739227294922,0.6215669870020974,0.18221750258807992,
002626.npy,"(256, 256)",float32,0.0,1.0,0.6112819357636274,0.12071753179296221,,"(128, 128)",float32,0.02968636155128479,1.4499541521072388,0.6114195240511435,0.1545670653981627,
002627.npy,"(256, 256)",float32,0.0,1.0,0.6195872187819589,0.1344131118248685,,"(128, 128)",float32,0.05244884639978409,1.3721078634262085,0.619770079547834,0.17445745583140967,
002628.npy,"(256, 256)",float32,0.0,1.0,0.2963179923444583,0.25568895666469005,,"(128, 128)",float32,-0.008177846670150757,1.4064329862594604,0.29518708376529146,0.2620071663660652,
002629.npy,"(256, 256)",float32,0.0,1.0,0.18398571344746723,0.22375781863396912,,"(128, 128)",float32,-0.028347333893179893,1.3917169570922852,0.18380622366881078,0.2286622332655979,
002630.npy,"(256, 256)",float32,0.0,1.0,0.15779307321797326,0.20294355778782916,,"(128, 128)",float32,-0.023199306800961494,1.1586711406707764,0.15827594170836734,0.20774558945353386,
002631.npy,"(256, 256)",float32,0.0,1.0,0.15771878857716704,0.20284501416038753,,"(128, 128)",float32,-0.02229180745780468,1.2408796548843384,0.15758496364591854,0.20681643292932175,
002632.npy,"(256, 256)",float32,0.0,1.0,0.5071237550309143,0.331874328764243,,"(128, 128)",float32,-0.026786906644701958,1.6610279083251953,0.5077475476245565,0.3450944329425205,
002633.npy,"(256, 256)",float32,0.0,1.0,0.2912206189029689,0.13465143897418178,,"(128, 128)",float32,0.008106149733066559,1.101094126701355,0.29115882697237794,0.13995338170892174,
002634.npy,"(256, 256)",float32,0.0,1.0,0.29283058981476984,0.12730762804255943,,"(128, 128)",float32,0.01202530786395073,1.3579298257827759,0.29320065560125386,0.13916296594236968,
002635.npy,"(256, 256)",float32,0.0,1.0,0.3492688186949522,0.12107245497162131,,"(128, 128)",float32,0.027051787823438644,1.1972951889038086,0.3490735161874454,0.13706405087488036,
002636.npy,"(256, 256)",float32,0.0,1.0,0.15275195780800688,0.1650238008489745,,"(128, 128)",float32,-0.04921943321824074,1.4069275856018066,0.15369111564016136,0.169339466227565,
002637.npy,"(256, 256)",float32,0.0,1.0,0.5008178648965397,0.2889811196000121,,"(128, 128)",float32,-0.24887150526046753,1.4367570877075195,0.5016724927577805,0.26581453023434404,
002638.npy,"(256, 256)",float32,0.0,1.0,0.49954513942545,0.28857011856564924,,"(128, 128)",float32,-0.2067212462425232,1.594913363456726,0.5006585855008341,0.2741199392222549,
002639.npy,"(256, 256)",float32,0.0,1.0,0.5015645971144004,0.2884980415899569,,"(128, 128)",float32,-0.1848634034395218,1.5205261707305908,0.5000613825616452,0.2700621659839564,
002640.npy,"(256, 256)",float32,0.0,1.0,0.5840498207988828,0.21912093907857125,,"(128, 128)",float32,-0.04486934840679169,1.413042664527893,0.584898369578374,0.23622286867372036,
002641.npy,"(256, 256)",float32,0.0,1.0,0.5406365829140887,0.18457557819755527,,"(128, 128)",float32,-0.08020853251218796,1.1939376592636108,0.5397471232206379,0.20176025024760452,
002642.npy,"(256, 256)",float32,0.0,1.0,0.5566369635888222,0.18258185640040717,,"(128, 128)",float32,-0.03630334883928299,1.2599766254425049,0.5563058808192061,0.19957985698903824,
002643.npy,"(256, 256)",float32,0.0,1.0,0.5412609747989705,0.18399116890329625,,"(128, 128)",float32,-0.06327369064092636,1.320710301399231,0.5421183922041095,0.20329447246620946,
002644.npy,"(256, 256)",float32,0.0,1.0,0.39834507831221,0.1485265837654915,,"(128, 128)",float32,-0.01128674577921629,1.2045915126800537,0.3973677082383622,0.15982363153772594,
002645.npy,"(256, 256)",float32,0.0,1.0,0.7167133988238632,0.12683241861057432,,"(128, 128)",float32,0.0015204153023660183,1.3526136875152588,0.7164133568017235,0.1639003878056813,
002646.npy,"(256, 256)",float32,0.0,1.0,0.7152265900357477,0.1254698980216413,,"(128, 128)",float32,-3.475042831269093e-05,1.426591396331787,0.7131104294199424,0.1625391352046155,
002647.npy,"(256, 256)",float32,0.0,1.0,0.7300819471382951,0.12862275367678805,,"(128, 128)",float32,-0.0003682126116473228,1.5231176614761353,0.7297708499930149,0.18809296622650495,
002648.npy,"(256, 256)",float32,0.0,1.0,0.4440166552744458,0.20071069773554054,,"(128, 128)",float32,0.002978792879730463,1.4814996719360352,0.44501095569845006,0.2135854403071817,
002649.npy,"(256, 256)",float32,0.0,1.0,0.4993266786984236,0.19065206171123786,,"(128, 128)",float32,0.008678342215716839,1.3222365379333496,0.49960241307536535,0.20877710170430377,
002650.npy,"(256, 256)",float32,0.0,1.0,0.5047298667101359,0.18784065883599707,,"(128, 128)",float32,0.015022083185613155,1.4822287559509277,0.5049277652051956,0.2127810159268292,
002651.npy,"(256, 256)",float32,0.0,1.0,0.5175818817285531,0.18415290781858784,,"(128, 128)",float32,0.018594129011034966,1.3819230794906616,0.517176166759441,0.20844276742294282,
002652.npy,"(256, 256)",float32,0.0,1.0,0.5205240972441194,0.09156381758216621,,"(128, 128)",float32,0.012685808353126049,1.0553994178771973,0.5192023011299511,0.123222930487644,
002653.npy,"(256, 256)",float32,0.0,1.0,0.3544352347366233,0.2136516524329865,,"(128, 128)",float32,-0.02417035959661007,1.315908670425415,0.35321126580482953,0.22145802643868645,
002654.npy,"(256, 256)",float32,0.0,1.0,0.3950150826108483,0.21182785668129356,,"(128, 128)",float32,0.010734455659985542,1.2223526239395142,0.393590510676745,0.21906438412486384,
002655.npy,"(256, 256)",float32,0.0,1.0,0.3544875207119198,0.21395478153550365,,"(128, 128)",float32,-0.01673886924982071,1.4107519388198853,0.35328032820718036,0.22577287200556512,
002656.npy,"(256, 256)",float32,0.0,1.0,0.6601345832226418,0.18604472338110184,,"(128, 128)",float32,-0.003745784517377615,1.3736932277679443,0.6585120358757592,0.21443436501768112,
002657.npy,"(256, 256)",float32,0.0,1.0,0.22621210896354427,0.10108447367019795,,"(128, 128)",float32,0.0019676946103572845,1.13912034034729,0.22602099453052915,0.10848055721214667,
002658.npy,"(256, 256)",float32,0.0,1.0,0.2504350208153028,0.09822657803747076,,"(128, 128)",float32,-0.0031267432495951653,1.121113896369934,0.25012282646167705,0.11018538318718053,
002659.npy,"(256, 256)",float32,0.0,1.0,0.2277301332258368,0.1015055392622258,,"(128, 128)",float32,-0.009454221464693546,1.1281863451004028,0.22772719157259758,0.10677977833696914,
002660.npy,"(256, 256)",float32,0.0,1.0,0.5316268077157957,0.207982916701097,,"(128, 128)",float32,-0.008031589910387993,1.589814305305481,0.5323106259837687,0.23196451685261038,
002661.npy,"(256, 256)",float32,0.0,1.0,0.3972400531546114,0.13655045896948845,,"(128, 128)",float32,-0.0003444333851803094,1.189651370048523,0.3968059883817201,0.1517718529551612,
002662.npy,"(256, 256)",float32,0.0,1.0,0.3917798727005959,0.1316054065750009,,"(128, 128)",float32,0.0048805223777890205,1.2388017177581787,0.3919484593859579,0.1478203708208498,
002663.npy,"(256, 256)",float32,0.0,1.0,0.3983317962969011,0.1364961312497773,,"(128, 128)",float32,-0.01269443891942501,1.1615564823150635,0.3979666047093673,0.15162000113314977,
002664.npy,"(256, 256)",float32,0.0,1.0,0.4192362625320446,0.30429868347232125,,"(128, 128)",float32,-0.034186773002147675,1.4272024631500244,0.420985679184285,0.314510163548915,
002665.npy,"(256, 256)",float32,0.0,1.0,0.3948124225074636,0.15504249930176725,,"(128, 128)",float32,-0.0037491600960493088,1.3830945491790771,0.3945724408038984,0.16859179250440048,
002666.npy,"(256, 256)",float32,0.0,1.0,0.40168807644583904,0.1361239452406817,,"(128, 128)",float32,-0.004612903110682964,1.4555821418762207,0.401353785072196,0.15254842671978408,
002667.npy,"(256, 256)",float32,0.0,1.0,0.3866551446845482,0.15231376858463175,,"(128, 128)",float32,0.003867008723318577,1.4263194799423218,0.38601928122690765,0.17110728146545848,
002668.npy,"(256, 256)",float32,0.0,1.0,0.5347590299824978,0.2283096077421736,,"(128, 128)",float32,-0.0575176402926445,1.5153417587280273,0.5366975973878918,0.24807630835296882,
002669.npy,"(256, 256)",float32,0.0,1.0,0.6759440173415702,0.26089465097470194,,"(128, 128)",float32,-0.050728797912597656,1.5170396566390991,0.6774245457181278,0.2894074163571887,
002670.npy,"(256, 256)",float32,0.0,1.0,0.6862946982533332,0.27606883469081667,,"(128, 128)",float32,-0.03915412724018097,1.6917980909347534,0.6868522470356291,0.30976769611898364,
002671.npy,"(256, 256)",float32,0.0,1.0,0.6754386401677046,0.2602423234454535,,"(128, 128)",float32,-0.03796153515577316,1.4418429136276245,0.6749498164269111,0.2808101822338742,
002672.npy,"(256, 256)",float32,0.0,1.0,0.4342332581785395,0.23852699649652376,,"(128, 128)",float32,0.008818515576422215,1.406090497970581,0.4348650373050873,0.24967234427785917,
002673.npy,"(256, 256)",float32,0.0,1.0,0.5489069689852748,0.14733519839996642,,"(128, 128)",float32,0.0011429045116528869,1.1597247123718262,0.5476040799241346,0.1681954623142427,
002674.npy,"(256, 256)",float32,0.0,1.0,0.5276390935217901,0.16295980729379217,,"(128, 128)",float32,0.002547220326960087,1.4842194318771362,0.5270077021296657,0.185633328567265,
002675.npy,"(256, 256)",float32,0.0,1.0,0.463512092321416,0.19000158684064644,,"(128, 128)",float32,0.004396750591695309,1.2674113512039185,0.46333765747993994,0.20231533508848493,
002676.npy,"(256, 256)",float32,0.0,1.0,0.7349366457307465,0.07967951269172487,,"(128, 128)",float32,-4.6594548621214926e-05,1.3354182243347168,0.7342702282184055,0.13145689689536544,
002677.npy,"(256, 256)",float32,0.0,1.0,0.6468054381285242,0.09223577665417604,,"(128, 128)",float32,-0.009334385395050049,1.30605149269104,0.6476041840521702,0.13861780030898743,
002678.npy,"(256, 256)",float32,0.0,1.0,0.6201815379749576,0.09395359328971992,,"(128, 128)",float32,-0.013324106112122536,1.2430795431137085,0.619872401462203,0.13400825484111625,
002679.npy,"(256, 256)",float32,0.0,1.0,0.6252073331033046,0.08995127422199584,,"(128, 128)",float32,0.042945459485054016,1.5328333377838135,0.6247868250070496,0.1396865964231113,
002680.npy,"(256, 256)",float32,0.0,1.0,0.22432839408055116,0.20667168575397904,,"(128, 128)",float32,-0.021301506087183952,1.2895002365112305,0.22397368767653614,0.21068650611996623,
002681.npy,"(256, 256)",float32,0.0,1.0,0.2745728673878176,0.2958695522967401,,"(128, 128)",float32,-0.0965309664607048,1.6459031105041504,0.2743034442232073,0.3010022893851698,
002682.npy,"(256, 256)",float32,0.0,1.0,0.228710477489944,0.2738556709605351,,"(128, 128)",float32,-0.020612848922610283,1.4394484758377075,0.2283107220041245,0.27857283682152334,
002683.npy,"(256, 256)",float32,0.0,1.0,0.27312332351605306,0.2966284440298176,,"(128, 128)",float32,-0.035251982510089874,1.4703501462936401,0.27291077904268946,0.3018037084674354,
002684.npy,"(256, 256)",float32,0.0,1.0,0.37669151802761247,0.181653351671705,,"(128, 128)",float32,-0.02722892165184021,1.2821210622787476,0.37830312923415954,0.19845148538400947,
002685.npy,"(256, 256)",float32,0.0,1.0,0.9193608662720862,0.07150170864669607,,"(128, 128)",float32,0.0686720535159111,1.6275080442428589,0.9203232274526272,0.1730051516396805,
002686.npy,"(256, 256)",float32,0.0,1.0,0.8926407103799079,0.08769842781724828,,"(128, 128)",float32,0.06870758533477783,1.5051381587982178,0.8913141097791595,0.16019524551111497,
002687.npy,"(256, 256)",float32,0.0,1.0,0.9572518707938116,0.06313567949055818,,"(128, 128)",float32,0.16646957397460938,1.7737425565719604,0.9567103633535226,0.16647596620144506,
002688.npy,"(256, 256)",float32,0.0,1.0,0.7565064875721639,0.29183734274606077,,"(128, 128)",float32,-0.047214727848768234,1.589607834815979,0.7581923093391671,0.31879037636662116,
002689.npy,"(256, 256)",float32,0.0,1.0,0.4551695359329005,0.3042829519925113,,"(128, 128)",float32,-0.034668728709220886,1.3600108623504639,0.4561924808747328,0.3154900655544271,
002690.npy,"(256, 256)",float32,0.0,1.0,0.4967636602296172,0.29184378926552923,,"(128, 128)",float32,-0.046136725693941116,1.365842342376709,0.496279698413731,0.30547841928712366,
002691.npy,"(256, 256)",float32,0.0,1.0,0.5533790631475854,0.28511165922003867,,"(128, 128)",float32,-0.04303378984332085,1.5342745780944824,0.5539711065678946,0.30322869907141126,
002692.npy,"(256, 256)",float32,0.0,1.0,0.7452855101635123,0.18533845312188504,,"(128, 128)",float32,0.012294311076402664,1.4085043668746948,0.7449579707833891,0.21938371133882534,
002693.npy,"(256, 256)",float32,0.0,1.0,0.947569782914278,0.05490124727001907,,"(128, 128)",float32,0.0009473552345298231,1.8193532228469849,0.9465442722486692,0.1728479997830015,
002694.npy,"(256, 256)",float32,0.0,1.0,0.4768465613801993,0.1474787843811754,,"(128, 128)",float32,0.01819147914648056,1.2655937671661377,0.4773140368733948,0.16153867840186967,
002695.npy,"(256, 256)",float32,0.0,1.0,0.48847174227347523,0.14372963940799421,,"(128, 128)",float32,0.013654022477567196,1.7743946313858032,0.4890401555941821,0.16260248757035123,
002696.npy,"(256, 256)",float32,0.0,1.0,0.565878456095561,0.22778418646308715,,"(128, 128)",float32,0.004918217658996582,1.84243643283844,0.5653279799159066,0.2587622574624098,
002697.npy,"(256, 256)",float32,0.0,1.0,0.44942698302629225,0.13574953329997366,,"(128, 128)",float32,0.008569207973778248,1.1980799436569214,0.44938527751781976,0.14962570587880805,
002698.npy,"(256, 256)",float32,0.0,1.0,0.4990701002768958,0.1493420744272331,,"(128, 128)",float32,-0.009359973482787609,1.4626896381378174,0.4999428656739724,0.16663627580469714,
002699.npy,"(256, 256)",float32,0.0,1.0,0.4036403025540949,0.15148155007941302,,"(128, 128)",float32,-0.011305565014481544,1.4675531387329102,0.40284084827479205,0.17033163400841925,
002700.npy,"(256, 256)",float32,0.0,1.0,0.3240030633824489,0.09621414972755449,,"(128, 128)",float32,0.014025948941707611,1.1184039115905762,0.32409263915712927,0.11008691419486683,
002701.npy,"(256, 256)",float32,0.0,1.0,0.2834080223861051,0.09544464709437145,,"(128, 128)",float32,-0.0053618610836565495,1.4435791969299316,0.28333764840689923,0.10900838609292589,
002702.npy,"(256, 256)",float32,0.0,1.0,0.26286551932253843,0.08445476696161631,,"(128, 128)",float32,0.0007650976767763495,1.3614453077316284,0.2623711200598038,0.09592228795286324,
002703.npy,"(256, 256)",float32,0.0,1.0,0.26503195927064116,0.08389865738236094,,"(128, 128)",float32,-0.007581768091768026,1.3335822820663452,0.2647614945872476,0.09550021869430687,
002704.npy,"(256, 256)",float32,0.0,1.0,0.403102466269349,0.27462532544035934,,"(128, 128)",float32,-0.04181738197803497,1.6227731704711914,0.4028129819024926,0.2812639483104717,
002705.npy,"(256, 256)",float32,0.0,1.0,0.17879888958572643,0.17520746492209563,,"(128, 128)",float32,-0.009672543033957481,1.2651400566101074,0.17853955373311692,0.17717194871812642,
002706.npy,"(256, 256)",float32,0.0,1.0,0.2044375786058269,0.19503337707997814,,"(128, 128)",float32,-0.030291493982076645,1.6404262781143188,0.2042591249232828,0.20038423897197719,
002707.npy,"(256, 256)",float32,0.0,1.0,0.17860628096039566,0.17527901801782786,,"(128, 128)",float32,-0.01174069195985794,1.3277870416641235,0.1787273703213259,0.17846007829906535,
002708.npy,"(256, 256)",float32,0.0,1.0,0.7691404497066969,0.11647006135502262,,"(128, 128)",float32,0.05922557786107063,1.613025426864624,0.7704977114055964,0.19267189782474156,
002709.npy,"(256, 256)",float32,0.0,1.0,0.6650315757666476,0.13952334417206608,,"(128, 128)",float32,0.04813073202967644,1.4895647764205933,0.6648833763235871,0.17076759465565808,
002710.npy,"(256, 256)",float32,0.0,1.0,0.6966041563008112,0.13519182295091253,,"(128, 128)",float32,0.086031973361969,1.718610405921936,0.6971120898106165,0.1760884183698274,
002711.npy,"(256, 256)",float32,0.0,1.0,0.6656750999380279,0.13891560253300383,,"(128, 128)",float32,0.1080726757645607,1.8015893697738647,0.6649359487105357,0.18667475121895824,
002712.npy,"(256, 256)",float32,0.0,1.0,0.29129211241253117,0.15221064350261362,,"(128, 128)",float32,0.004070209804922342,1.0549908876419067,0.29119947944539604,0.15905489341697465,
002713.npy,"(256, 256)",float32,0.0,1.0,0.49411739570246027,0.11966401662921881,,"(128, 128)",float32,0.09055858850479126,1.210853934288025,0.4945857370385056,0.1399013605205956,
002714.npy,"(256, 256)",float32,0.0,1.0,0.46469368951348855,0.11779547294934034,,"(128, 128)",float32,0.014615340158343315,1.104678750038147,0.46417518480529907,0.1292774276133383,
002715.npy,"(256, 256)",float32,0.0,1.0,0.4570945232106345,0.1314330157954746,,"(128, 128)",float32,-0.01746330037713051,1.1552499532699585,0.456594024368286,0.14701039112540923,
002716.npy,"(256, 256)",float32,0.0,1.0,0.38007475350659714,0.24552901120949333,,"(128, 128)",float32,-0.052831195294857025,1.4751285314559937,0.38048159972004925,0.2533836722009087,
002717.npy,"(256, 256)",float32,0.0,1.0,0.158772568916433,0.1252187151543333,,"(128, 128)",float32,-0.009005006402730942,1.1330493688583374,0.1584565698286795,0.1274443982863155,
002718.npy,"(256, 256)",float32,0.0,1.0,0.17338908874804293,0.12687932049041997,,"(128, 128)",float32,-0.01057142112404108,1.005615234375,0.17295115214632295,0.12920350840364284,
002719.npy,"(256, 256)",float32,0.0,1.0,0.16118246882145026,0.1252024844272899,,"(128, 128)",float32,-0.002299431711435318,1.1894104480743408,0.16097938287399804,0.1297174025541325,
002720.npy,"(256, 256)",float32,0.0,1.0,0.3072363819398598,0.21257639622099198,,"(128, 128)",float32,-0.016834819689393044,1.5116245746612549,0.3072888446099036,0.22056288610780053,
002721.npy,"(256, 256)",float32,0.0,1.0,0.38737096314238073,0.23414985295783597,,"(128, 128)",float32,-0.01813456602394581,1.544971227645874,0.3890346904671409,0.2465384100381843,
002722.npy,"(256, 256)",float32,0.0,1.0,0.39571871663346947,0.23715568078419164,,"(128, 128)",float32,-0.03235691413283348,1.471535563468933,0.39661608198827025,0.2524142799988305,
002723.npy,"(256, 256)",float32,0.0,1.0,0.3861033919522079,0.22047281334955837,,"(128, 128)",float32,-0.016708776354789734,1.5655100345611572,0.3873333308099909,0.22873989668360908,
002724.npy,"(256, 256)",float32,0.0,1.0,0.4495665016472101,0.16505441434659346,,"(128, 128)",float32,-9.818156104302034e-05,1.4237864017486572,0.4497251083750684,0.18147454028947688,
002725.npy,"(256, 256)",float32,0.0,1.0,0.21640450785190168,0.12266637035612102,,"(128, 128)",float32,-0.006347521673887968,1.1314038038253784,0.21670597083260645,0.13045477491556234,
002726.npy,"(256, 256)",float32,0.0,1.0,0.1936637845851692,0.11191985092710909,,"(128, 128)",float32,-0.00213614827953279,1.07816743850708,0.19339979900456683,0.11716335737495762,
002727.npy,"(256, 256)",float32,0.0,1.0,0.19175671000416283,0.11315882170538802,,"(128, 128)",float32,-0.0010519359493628144,1.636115312576294,0.1918052866026656,0.12103981829823911,
002728.npy,"(256, 256)",float32,0.0,1.0,0.5273798543276769,0.18908949385509102,,"(128, 128)",float32,0.008253773674368858,1.3934571743011475,0.5273480313281311,0.2019375298867084,
002729.npy,"(256, 256)",float32,0.0,1.0,0.8605002179459262,0.11310007318989795,,"(128, 128)",float32,-0.0024907432962208986,1.608418583869934,0.8584377559235321,0.18633951228776538,
002730.npy,"(256, 256)",float32,0.0,1.0,0.8540870511942984,0.12754660081043329,,"(128, 128)",float32,0.005758681334555149,1.489944338798523,0.8546554162344933,0.18111950430869145,
002731.npy,"(256, 256)",float32,0.0,1.0,0.7889860014138037,0.13756484715255168,,"(128, 128)",float32,0.01946437358856201,1.4748189449310303,0.7897909035701787,0.17887643934344047,
002732.npy,"(256, 256)",float32,0.0,1.0,0.3610865516295205,0.22308840336371868,,"(128, 128)",float32,-0.0012587307719513774,1.3415218591690063,0.36168988885842523,0.23136433235458953,
002733.npy,"(256, 256)",float32,0.0,1.0,0.641956849969894,0.22475663557823464,,"(128, 128)",float32,-0.004931170959025621,1.350827693939209,0.6426925187743076,0.2510012073829347,
002734.npy,"(256, 256)",float32,0.0,1.0,0.7360096197839638,0.22835806312057985,,"(128, 128)",float32,-0.0033110762014985085,1.7170307636260986,0.7365369544184732,0.2683437152890531,
002735.npy,"(256, 256)",float32,0.0,1.0,0.6447947273061345,0.22306815768802726,,"(128, 128)",float32,-0.0019292699871584773,1.2970002889633179,0.6456734103578441,0.24311157386805798,
002736.npy,"(256, 256)",float32,0.0,1.0,0.3357487804458579,0.22173612979274152,,"(128, 128)",float32,-0.004865116439759731,1.4086390733718872,0.33607963221269443,0.22973262574002623,
002737.npy,"(256, 256)",float32,0.0,1.0,0.42492020258855057,0.19869272695127274,,"(128, 128)",float32,-0.00804678164422512,1.150155782699585,0.4248539881401925,0.21314960546864015,
002738.npy,"(256, 256)",float32,0.0,1.0,0.45852248467548584,0.22159205914394192,,"(128, 128)",float32,0.0019336785189807415,1.7192161083221436,0.4593182397401563,0.24112373793803643,
002739.npy,"(256, 256)",float32,0.0,1.0,0.44644547009090196,0.22664633322211838,,"(128, 128)",float32,-0.00358559750020504,1.4835069179534912,0.44665684192665367,0.24509562913385904,
002740.npy,"(256, 256)",float32,0.0,1.0,0.5646308501206665,0.23131208775516596,,"(128, 128)",float32,0.0005304937367327511,1.8233907222747803,0.565494794642877,0.2579592305665258,
002741.npy,"(256, 256)",float32,0.0,1.0,0.5448650464645581,0.18106219449731212,,"(128, 128)",float32,-0.004216617438942194,1.3814774751663208,0.5448257792690754,0.19670793216192883,
002742.npy,"(256, 256)",float32,0.0,1.0,0.5174300299444923,0.18284439851846898,,"(128, 128)",float32,0.019019685685634613,1.4172331094741821,0.5170970976572562,0.2030616282697886,
002743.npy,"(256, 256)",float32,0.0,1.0,0.5478308865709423,0.18071387703258732,,"(128, 128)",float32,-0.03699963912367821,1.4644116163253784,0.5487000154787154,0.20630115437752952,
002744.npy,"(256, 256)",float32,0.0,1.0,0.6809127417880911,0.2162346558976817,,"(128, 128)",float32,-0.06263255327939987,1.5828622579574585,0.6796053516789797,0.2502398892454508,
002745.npy,"(256, 256)",float32,0.0,1.0,0.30309173867085804,0.1480272687930359,,"(128, 128)",float32,0.0001685773895587772,1.2927780151367188,0.3035049153327005,0.15816382531285075,
002746.npy,"(256, 256)",float32,0.0,1.0,0.3031755213387246,0.1203203750162215,,"(128, 128)",float32,-0.01392892561852932,1.3877332210540771,0.30278783292628475,0.13493457537245085,
002747.npy,"(256, 256)",float32,0.0,1.0,0.28676973557254115,0.13334628762966674,,"(128, 128)",float32,0.007277891971170902,1.3990226984024048,0.28623336629686946,0.1446327779976172,
002748.npy,"(256, 256)",float32,0.0,1.0,0.26172820457984614,0.19760537185281205,,"(128, 128)",float32,-0.003954577259719372,1.414133906364441,0.26092120982468137,0.20638966090740038,
002749.npy,"(256, 256)",float32,0.0,1.0,0.13859611375774913,0.07745501329009692,,"(128, 128)",float32,-0.05163288861513138,0.7232111692428589,0.13833414102977004,0.07948575294170483,
002750.npy,"(256, 256)",float32,0.0,1.0,0.14140941670668794,0.0772358021363826,,"(128, 128)",float32,-0.027908751741051674,0.7892794013023376,0.14128981387489925,0.08074035079090562,
002751.npy,"(256, 256)",float32,0.0,1.0,0.1385312004198996,0.07730090084484939,,"(128, 128)",float32,-0.03242146596312523,0.7505063414573669,0.1386268159704942,0.08001027060198808,
002752.npy,"(256, 256)",float32,0.0,1.0,0.25607994541018986,0.20416260658235127,,"(128, 128)",float32,-0.015846149995923042,1.4406706094741821,0.2560287247350068,0.210269904448861,
002753.npy,"(256, 256)",float32,0.0,1.0,0.22627357391573355,0.09513237715735649,,"(128, 128)",float32,-0.002546987496316433,1.522011399269104,0.22677027013827455,0.10913327251009149,
002754.npy,"(256, 256)",float32,0.0,1.0,0.2562030696738731,0.18441155724843042,,"(128, 128)",float32,0.004739273805171251,1.4859766960144043,0.2567220736710283,0.1894849813436744,
002755.npy,"(256, 256)",float32,0.0,1.0,0.25797847888060854,0.18747274447886297,,"(128, 128)",float32,-0.0035950078163295984,1.4777518510818481,0.25912965259563236,0.19773359093662107,
002756.npy,"(256, 256)",float32,0.0,1.0,0.36811099727842134,0.041337351035889605,,"(128, 128)",float32,0.049417074769735336,0.9483237266540527,0.36795198525783235,0.07886731593772882,
002757.npy,"(256, 256)",float32,0.0,1.0,0.5230340770503403,0.11367712492479494,,"(128, 128)",float32,0.0916900709271431,1.2270164489746094,0.5233864046681447,0.13520011074748123,
002758.npy,"(256, 256)",float32,0.0,1.0,0.5553839716698121,0.09881224373726474,,"(128, 128)",float32,0.10458088666200638,1.2768430709838867,0.5554393052466366,0.13015028910671203,
002759.npy,"(256, 256)",float32,0.0,1.0,0.47815955495224216,0.10924337867725398,,"(128, 128)",float32,0.0403122641146183,1.1589090824127197,0.47802563780760465,0.1310883080430873,
002760.npy,"(256, 256)",float32,0.0,1.0,0.7728717545152115,0.2109177012834384,,"(128, 128)",float32,0.022535739466547966,1.4798027276992798,0.7733192235543811,0.23768678901279022,
002761.npy,"(256, 256)",float32,0.0,1.0,0.8665346783343892,0.15047359329176746,,"(128, 128)",float32,-0.006014103069901466,1.5756500959396362,0.8642305359259694,0.20728412306993674,
002762.npy,"(256, 256)",float32,0.0,1.0,0.876138046550814,0.10168748761310296,,"(128, 128)",float32,-0.04646250233054161,1.4999109506607056,0.8759195393301127,0.16090241168533942,
002763.npy,"(256, 256)",float32,0.0,1.0,0.7490854047329805,0.2526965368441152,,"(128, 128)",float32,-0.016419868916273117,1.5258795022964478,0.7476252287794409,0.2823099115588836,
002764.npy,"(256, 256)",float32,0.0,1.0,0.3505831764869196,0.16284337688893172,,"(128, 128)",float32,-0.004774250090122223,1.070290446281433,0.34991828716189843,0.17796455912249484,
002765.npy,"(256, 256)",float32,0.0,1.0,0.39067644820340774,0.1708176312171327,,"(128, 128)",float32,0.011587767861783504,1.463222861289978,0.3909563510148928,0.18431656806103408,
002766.npy,"(256, 256)",float32,0.0,1.0,0.38631574325238205,0.16798143676955085,,"(128, 128)",float32,0.0093760434538126,1.26236093044281,0.38696281489092144,0.18482772034135878,
002767.npy,"(256, 256)",float32,0.0,1.0,0.40071535491916777,0.17631919216192923,,"(128, 128)",float32,-0.0054652756080031395,1.5679478645324707,0.4003051642756077,0.19172431677992344,
002768.npy,"(256, 256)",float32,0.0,1.0,0.3343311897363819,0.18062478610133234,,"(128, 128)",float32,0.0101851811632514,1.3397281169891357,0.3344400628436688,0.18863993693377323,
002769.npy,"(256, 256)",float32,0.0,1.0,0.5319887355693069,0.08969303064047421,,"(128, 128)",float32,0.014926427975296974,1.1268919706344604,0.5310394046397278,0.12827858061768221,
002770.npy,"(256, 256)",float32,0.0,1.0,0.440115095982506,0.08302038220338492,,"(128, 128)",float32,0.007833430543541908,1.118472695350647,0.44067396156503946,0.10452918438488003,
002771.npy,"(256, 256)",float32,0.0,1.0,0.5261768869677717,0.0868750607893098,,"(128, 128)",float32,0.0012123724445700645,1.0329939126968384,0.5250078423634363,0.11919820676502627,
002772.npy,"(256, 256)",float32,0.0,1.0,0.2537394601149572,0.07480537934826384,,"(128, 128)",float32,0.044701915234327316,1.252665638923645,0.25336973532080265,0.0856777837358062,
